ABC,ABCGG,nAcid,SpAbs_A,SpMax_A,SpDiam_A,SpAD_A,SpMAD_A,LogEE_A,VE1_A,VE2_A,VE3_A,VR1_A,VR2_A,VR3_A,nAromAtom,nAromBond,nAtom,nHeavyAtom,nHetero,nH,nC,nO,ATS0dv,ATS1dv,ATS2dv,ATS3dv,ATS4dv,ATS5dv,ATS6dv,ATS7dv,ATS8dv,ATS0d,ATS1d,ATS2d,ATS3d,ATS4d,ATS5d,ATS6d,ATS7d,ATS8d,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS8s,ATS0Z,ATS1Z,ATS2Z,ATS3Z,ATS4Z,ATS5Z,ATS6Z,ATS7Z,ATS8Z,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0se,ATS1se,ATS2se,ATS3se,ATS4se,ATS5se,ATS6se,ATS7se,ATS8se,ATS0pe,ATS1pe,ATS2pe,ATS3pe,ATS4pe,ATS5pe,ATS6pe,ATS7pe,ATS8pe,ATS0are,ATS1are,ATS2are,ATS3are,ATS4are,ATS5are,ATS6are,ATS7are,ATS8are,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,AATS0dv,AATS1dv,AATS2dv,AATS3dv,AATS0d,AATS1d,AATS2d,AATS3d,AATS0s,AATS1s,AATS2s,AATS3s,AATS0Z,AATS1Z,AATS2Z,AATS3Z,AATS0m,AATS1m,AATS2m,AATS3m,AATS0v,AATS1v,AATS2v,AATS3v,AATS0se,AATS1se,AATS2se,AATS3se,AATS0pe,AATS1pe,AATS2pe,AATS3pe,AATS0are,AATS1are,AATS2are,AATS3are,AATS0p,AATS1p,AATS2p,AATS3p,AATS0i,AATS1i,AATS2i,AATS3i,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC0dv,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC0d,ATSC1d,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,ATSC0Z,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0se,ATSC1se,ATSC2se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC0pe,ATSC1pe,ATSC2pe,ATSC3pe,ATSC4pe,ATSC5pe,ATSC6pe,ATSC7pe,ATSC8pe,ATSC0are,ATSC1are,ATSC2are,ATSC3are,ATSC4are,ATSC5are,ATSC6are,ATSC7are,ATSC8are,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0c,AATSC1c,AATSC2c,AATSC3c,AATSC0dv,AATSC1dv,AATSC2dv,AATSC3dv,AATSC0d,AATSC1d,AATSC2d,AATSC3d,AATSC0s,AATSC1s,AATSC2s,AATSC3s,AATSC0Z,AATSC1Z,AATSC2Z,AATSC3Z,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC0se,AATSC1se,AATSC2se,AATSC3se,AATSC0pe,AATSC1pe,AATSC2pe,AATSC3pe,AATSC0are,AATSC1are,AATSC2are,AATSC3are,AATSC0p,AATSC1p,AATSC2p,AATSC3p,AATSC0i,AATSC1i,AATSC2i,AATSC3i,MATS1c,MATS2c,MATS3c,MATS1dv,MATS2dv,MATS3dv,MATS1d,MATS2d,MATS3d,MATS1s,MATS2s,MATS3s,MATS1Z,MATS2Z,MATS3Z,MATS1m,MATS2m,MATS3m,MATS1v,MATS2v,MATS3v,MATS1se,MATS2se,MATS3se,MATS1pe,MATS2pe,MATS3pe,MATS1are,MATS2are,MATS3are,MATS1p,MATS2p,MATS3p,MATS1i,MATS2i,MATS3i,GATS1c,GATS2c,GATS3c,GATS1dv,GATS2dv,GATS3dv,GATS1d,GATS2d,GATS3d,GATS1s,GATS2s,GATS3s,GATS1Z,GATS2Z,GATS3Z,GATS1m,GATS2m,GATS3m,GATS1v,GATS2v,GATS3v,GATS1se,GATS2se,GATS3se,GATS1pe,GATS2pe,GATS3pe,GATS1are,GATS2are,GATS3are,GATS1p,GATS2p,GATS3p,GATS1i,GATS2i,GATS3i,BCUTc-1h,BCUTc-1l,BCUTdv-1h,BCUTdv-1l,BCUTd-1h,BCUTd-1l,BCUTs-1h,BCUTs-1l,BCUTZ-1h,BCUTZ-1l,BCUTm-1h,BCUTm-1l,BCUTv-1h,BCUTv-1l,BCUTse-1h,BCUTse-1l,BCUTpe-1h,BCUTpe-1l,BCUTare-1h,BCUTare-1l,BCUTp-1h,BCUTp-1l,BCUTi-1h,BCUTi-1l,BalabanJ,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,LogEE_DzZ,SM1_DzZ,VE1_DzZ,VE2_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,LogEE_Dzm,SM1_Dzm,VE1_Dzm,VE2_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,VR3_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,LogEE_Dzv,SM1_Dzv,VE1_Dzv,VE2_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,VR3_Dzv,SpAbs_Dzse,SpMax_Dzse,SpDiam_Dzse,SpAD_Dzse,SpMAD_Dzse,LogEE_Dzse,SM1_Dzse,VE1_Dzse,VE2_Dzse,VE3_Dzse,VR1_Dzse,VR2_Dzse,VR3_Dzse,SpAbs_Dzpe,SpMax_Dzpe,SpDiam_Dzpe,SpAD_Dzpe,SpMAD_Dzpe,LogEE_Dzpe,SM1_Dzpe,VE1_Dzpe,VE2_Dzpe,VE3_Dzpe,VR1_Dzpe,VR2_Dzpe,VR3_Dzpe,SpAbs_Dzare,SpMax_Dzare,SpDiam_Dzare,SpAD_Dzare,SpMAD_Dzare,LogEE_Dzare,SM1_Dzare,VE1_Dzare,VE2_Dzare,VE3_Dzare,VR1_Dzare,VR2_Dzare,VR3_Dzare,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,LogEE_Dzp,SM1_Dzp,VE1_Dzp,VE2_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,LogEE_Dzi,SM1_Dzi,VE1_Dzi,VE2_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,VR3_Dzi,BertzCT,nBonds,nBondsO,nBondsS,nBondsD,nBondsA,nBondsM,nBondsKS,nBondsKD,RNCG,RPCG,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,HybRatio,FCSP3,Xch-3d,Xch-4d,Xch-5d,Xch-6d,Xch-7d,Xch-3dv,Xch-4dv,Xch-5dv,Xch-6dv,Xch-7dv,Xc-3d,Xc-5d,Xc-3dv,Xc-5dv,Xpc-4d,Xpc-5d,Xpc-6d,Xpc-4dv,Xpc-5dv,Xpc-6dv,Xp-0d,Xp-1d,Xp-2d,Xp-3d,Xp-4d,Xp-5d,Xp-6d,Xp-7d,AXp-0d,AXp-1d,AXp-2d,Xp-0dv,Xp-1dv,Xp-2dv,Xp-3dv,Xp-4dv,Xp-5dv,Xp-6dv,Xp-7dv,AXp-0dv,AXp-1dv,AXp-2dv,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,SpAbs_D,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,LogEE_D,VE1_D,VE2_D,VE3_D,VR1_D,VR2_D,VR3_D,NsCH3,NssCH2,NdsCH,NaaCH,NsssCH,NdssC,NaasC,NsOH,NdO,NssO,SsCH3,SssCH2,SdsCH,SaaCH,SsssCH,SdssC,SaasC,SsOH,SdO,SssO,ECIndex,ETA_alpha,AETA_alpha,ETA_shape_p,ETA_shape_y,ETA_beta,AETA_beta,ETA_beta_s,AETA_beta_s,ETA_beta_ns,AETA_beta_ns,ETA_eta,AETA_eta,ETA_eta_L,AETA_eta_L,ETA_eta_R,AETA_eta_R,ETA_eta_RL,AETA_eta_RL,ETA_eta_F,AETA_eta_F,ETA_eta_FL,AETA_eta_FL,ETA_eta_B,AETA_eta_B,ETA_eta_BR,AETA_eta_BR,ETA_dAlpha_B,ETA_epsilon_1,ETA_epsilon_2,ETA_epsilon_3,ETA_epsilon_4,ETA_epsilon_5,ETA_dEpsilon_A,ETA_dEpsilon_B,ETA_dEpsilon_C,ETA_dEpsilon_D,ETA_dBeta,AETA_dBeta,ETA_psi_1,ETA_dPsi_A,ETA_dPsi_B,fragCpx,fMF,nHBAcc,nHBDon,IC0,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,BIC0,BIC1,BIC2,BIC3,BIC4,BIC5,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,Kier2,FilterItLogS,VMcGowan,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,SMR_VSA1,SMR_VSA5,SMR_VSA6,SMR_VSA7,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,MID,AMID,MID_h,AMID_h,MID_C,AMID_C,MID_O,AMID_O,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TMPC10,piPC1,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC10,apol,bpol,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,naRing,n6aRing,nARing,n3ARing,n4ARing,n5ARing,n6ARing,n7ARing,n8ARing,n9ARing,n10ARing,n11ARing,n12ARing,nG12ARing,nRot,RotRatio,SLogP,SMR,TopoPSA(NO),TopoPSA,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT10,Diameter,Radius,TopoShapeIndex,PetitjeanIndex,Vabc,VAdjMat,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TMWC10,SRW02,SRW03,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,TSRW10,MW,AMW,WPath,WPol,Zagreb1,Zagreb2,mZagreb1,mZagreb2,TEMPERETURE1(k),TEMPERETURE2,TEMPERETURE3,TEMPERETURE4,TEMPERETURE5,TEMPERETURE6,TEMPERETURE7,TEMPERETURE8,TEMPERETURE9,TEMPERETURE10,volume1(cc/ mol),volume2,volume3,volume4,volume5,volume6,volume7,volume8,volume9,volume10
15.068022,12.2947251,0,26.56425359,2.063119691,4.126239382,26.56425359,1.207466072,3.91390072,4.312578437,0.196026293,2.249993331,127.387082,5.790321911,5.635687702,0,0,56,22,4,34,18,4,234,184,212,160,148,132,112,96,92,120,148,228,260,240,226,212,202,192,201.5555556,135.25,248.6666667,285.0833333,294.8333333,276.75,261.1666667,249.9166667,207.6666667,938,1032,1320,1304,1264,1180,1124,1012,912,3655.172358,3728.586741,4471.657982,4268.523373,4128.1461,3843.629443,3667.117386,3174.843527,2893.517614,9545.71465,12070.1755,15782.84835,16389.23981,15461.82604,14631.15652,14155.30758,13414.69391,12288.81871,417.563928,415.310532,777.550568,1024.06738,945.31944,882.154876,806.745432,824.95334,785.863,328.9394,340.9095,619.7862,797.0645,740.314,691.3885,634.418,644.8675,609.237,326.06,333.25,611.1,789.69,734.16,685.95,627.78,638.79,603.06,67.88985476,87.73004654,123.983948,133.963174,123.5238138,116.2438523,113.370707,110.7511146,103.8563327,9311.303722,8028.141934,16386.28144,23108.80048,20891.24121,19423.31157,17624.80562,18301.36377,17930.31478,4.178571429,3.345454545,2.038461538,1.151079137,2.142857143,2.690909091,2.192307692,1.870503597,3.599206349,2.459090909,2.391025641,2.050959233,16.75,18.76363636,12.69230769,9.381294964,65.27093496,67.7924862,42.99671137,30.70880124,170.4591902,219.4577363,151.7581572,117.9082001,7.456498714,7.551100582,7.476447769,7.367391223,5.873917857,6.198354545,5.959482692,5.734276978,5.8225,6.059090909,5.875961538,5.681223022,1.212318835,1.595091755,1.192153346,0.963763842,166.2732807,145.966217,157.5603985,166.2503631,0.842131194,-0.481104923,0.108196442,-0.014567239,-0.013443428,-0.046482375,0.050714138,-0.012124703,0.066074911,165.3571429,52.13137755,31.69387755,-8.404336735,-49.625,-67.7997449,-65.61734694,-53.58290816,-8.117346939,16.85714286,2.301020408,-3.87755102,0.301020408,-0.214285714,-3.647959184,-4.367346939,-0.698979592,0.06122449,77.54761905,1.091128118,21.62585034,-6.813633787,-18.41071429,-22.19770408,-13.06802721,-23.62712585,-5.556122449,397.3571429,3.202806122,-56.02040816,42.16709184,-36.33928571,-58.08545918,-76.68877551,-116.2257653,-2.831632653,1889.299766,10.10791578,-289.1647278,204.3509509,-164.7949222,-260.5038263,-360.9891151,-545.4771705,-11.63080108,2707.269803,-202.657616,-999.4184135,289.0654573,-32.93667612,141.1711405,-382.2769458,-462.9835762,14.96709595,4.058256857,0.051195015,1.56342898,-0.48321027,-1.127900786,-1.456880505,-0.90047051,-1.12691927,-0.283172796,6.091335714,0.242913138,1.633790816,-0.213840434,-1.436991071,-2.124108546,-1.396004592,-1.983715434,-0.309283163,6.373571429,0.209170918,2.036938776,-0.421186224,-1.620535714,-2.292283163,-1.455459184,-1.990829082,-0.371173469,12.01186424,-1.615373918,-4.869695148,0.615190101,-0.005681996,1.735838353,-1.326602713,-0.940674499,-0.009483861,66.89374594,-10.00993855,-26.37206695,1.883528709,-0.316204202,10.70161667,-6.933798059,-3.60507869,-0.324710446,0.015038057,-0.008747362,0.00104035,-0.0001048,2.952806122,0.947843228,0.304748823,-0.060462854,0.301020408,0.041836735,-0.037284144,0.002165614,1.384778912,0.019838693,0.207940869,-0.049018948,7.095663265,0.058232839,-0.538657771,0.303360373,33.73749582,0.183780287,-2.780430075,1.470150726,48.34410363,-3.684683927,-9.609792437,2.079607607,0.072468872,0.000930818,0.015032971,-0.003476333,0.108773852,0.004416603,0.015709527,-0.00153842,0.113813776,0.003803108,0.01958595,-0.003030117,0.214497576,-0.029370435,-0.046823992,0.004425828,1.194531178,-0.181998883,-0.253577567,0.013550566,-0.581681677,0.069181172,-0.006969004,0.320997447,0.103206513,-0.020476405,0.138983051,-0.123859192,0.007194245,0.014326253,0.150161782,-0.035398393,0.008206821,-0.07591366,0.042752927,0.00544736,-0.082413647,0.043576166,-0.076217856,-0.198778997,0.043016779,0.01284439,0.207440387,-0.047970015,0.040603531,0.144423745,-0.014143292,0.033415178,0.17208769,-0.026623462,-0.136926652,-0.218296135,0.020633464,-0.152360094,-0.212282083,0.011343836,1.640146123,1.044056375,1.104045236,0.532181425,0.841128094,1.031340802,1.245762712,1.254889179,1.032800878,0.549124962,0.494044386,0.889528475,1.099766313,1.111308923,0.93106173,1.11461115,1.121929593,0.929603294,1.451836107,1.328124335,0.915909855,0.708817628,0.705888567,1.039146404,0.73199052,0.78172194,1.004029589,0.710747506,0.745943931,1.017522416,1.612529451,1.386107617,0.931704364,1.638635561,1.385233636,0.939975445,0.424582225,-0.496689753,6.030288818,0.987143619,3.042847224,0.977186186,7.009357392,1.311128297,8.031078897,5.808162628,16.0161103,11.81961261,20.78041507,14.69976983,3.71669174,2.552858055,3.503786115,2.356802969,3.557637205,2.307102108,1.874788938,0.740446765,13.64491172,11.06860465,3.19136388,285.2944381,143.147219,228.3558881,286.203529,13.00925132,143.147219,1,4.61525271,0.209784214,2.317823985,104.8200653,4.76454842,5.440702576,285.3454362,143.1712492,228.3889965,286.2518564,13.01144802,143.1712492,0.997062316,4.615241336,0.209783697,2.317821521,104.821105,4.764595681,5.440712495,330.5099685,164.4569953,257.973779,329.0590795,14.95723089,164.4569953,-1.595977912,4.605867982,0.209357636,2.315788499,105.6684516,4.803111437,5.448763738,285.3989594,143.1964693,228.423745,286.3025769,13.01375349,143.1964693,0.993979201,4.615229401,0.209783155,2.317818935,104.822196,4.764645273,5.440722904,284.6888923,142.861888,227.9628173,285.6296957,12.98316799,142.861888,1.034883721,4.615387885,0.209790358,2.317853274,104.8077053,4.763986603,5.440584653,282.8149905,141.9789238,226.7470719,283.8539515,12.90245234,141.9789238,1.142857143,4.615807667,0.209809439,2.317944222,104.7692897,4.762240442,5.440218052,378.3542409,187.0125319,289.817972,374.4186254,17.01902843,187.0125319,-4.329177057,4.597463089,0.208975595,2.313962009,106.4173991,4.837154504,5.455826449,290.6343777,145.6634572,231.82646,291.2639566,13.23927075,145.6634572,0.692536744,4.614070962,0.209730498,2.3175679,104.927915,4.769450683,5.441730951,248.2607212,55,21,53,2,0,2,53,2,0.231938394,0.152049277,2,0,0,4,12,0.888888889,0.888888889,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0.11785113,0,0.816496581,0.866025404,0.816496581,0.166666667,0.176776695,0.166666667,16.46840904,10.70190726,7.900577875,5.244800481,3.466979035,2.26164613,1.595387957,0.861485498,0.748564047,0.509614632,0.359117176,14.5324881,9.015167194,5.769367486,3.533683018,2.050803086,1.265350191,0.823608251,0.478212313,0.660567641,0.429293676,0.262243977,29,26.18150029,30.07026908,55.41587764,52.72941176,53.52,33.49638443,63.89746827,0.517857143,0.467526791,0.536969091,0.989569244,0.941596639,0.955714286,0.598149722,1.141026219,306.3740267,153.1870134,241.6142613,306.3740267,13.92609212,153.1870134,4.612934452,0.209678839,2.317321556,105.3943066,4.790650299,5.446165978,2,14,0,0,0,2,0,0,2,2,4.164153371,12.36938042,0,0,0,-0.132824619,0,0,22.72495465,10.20766951,600,10.33333333,0.46969697,0.161290323,0.096774194,15,0.681818182,12,0.545454545,3,0.136363636,24.91776804,1.13262582,8.586753541,0.390306979,33.1024232,1.5046556,10.70190726,0.48645033,8.18465516,0.37202978,2.115153722,0.096143351,0.2123063,0.009650286,0.2123063,0.009650286,0.03030303,0.511904762,0.839393939,0.429411765,0.511904762,0.839393939,0.082492997,0,-0.082492997,0,-9,-0.409090909,0.559566787,0.154433213,0,21.04,0,4,0,1.235348018,1.911051037,3.236848906,3.994680368,4.137537511,4.137537511,69.17948901,107.0188581,181.2635387,223.7021006,231.7021006,231.7021006,0.212721288,0.329074262,0.557370601,0.687865719,0.712465067,0.712465067,0.211790041,0.327633649,0.554930557,0.684854396,0.709346053,0.709346053,4.572006904,3.896303885,2.570506016,1.812674554,1.669817411,1.669817411,11.11315537,19.51388148,24.62653124,26.17635392,26.32035392,26.32035392,80.40536502,55.22550231,41.30043982,34.75579668,33.72302244,33.72302244,22,17.3553719,-5.68202439,279.36,135.4934016,9.473725908,9.589074368,0,52.37240414,25.68328649,12.84164325,13.21376393,0,0,0,19.06280028,90.89733387,13.21376393,0,25.1523745,19.06280028,0,90.89733387,0,0,11.93861058,26.05540717,64.20821623,0,0,0,13.8474744,9.473725908,9.589074368,10.20766951,22.72495465,0,0,-0.132824619,0,11.25094988,5.282583915,0,42.46973524,1.930442511,7.452111504,0.338732341,35.01762374,1.59171017,7.452111504,0.338732341,22,21,20,19,18,15,14,13,12,197,3.17805383,3.295836866,3.258096538,3.218875825,3.17805383,3.135494216,2.890371758,2.833213344,2.772588722,2.708050201,5.429345629,55.938962,39.317038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.714285714,4.7938,88.67,52.6,52.6,2.5,1.111111111,0.625,0.4,0.277777778,0.12244898,0.09375,0.074074074,0.04,0.066115702,0.119047619,0.050505051,0.029761905,0.02,0.014619883,0.006802721,0.00625,0.005291005,0.003076923,0.005509642,0.260864749,19,10,0.9,0.473684211,349.7721829,5.392317423,21,4.465908119,5.153291594,5.872117789,6.575075841,7.300472814,8.009363077,8.737933858,9.449750896,10.17994436,108.7438583,3.761200116,0,4.875197323,0,6.124683391,0,7.437795122,0,8.787678239,52.98655419,314.2457096,5.611530528,1621,21,86,86,8.222222222,5.583333333,263.95,303.2889,342.6278,381.9667,421.3056,460.6444,499.9833,539.3222,578.6611,618,327.433,337.0608,347.5782,359.1517,371.9995,386.4149,402.8063,421.7663,444.2051,471.6317
