Material_ID,Cp1_residual,Cp2_residual
1,-0.0011334020000002276,0.004297953000000132
2,-0.0011334020000002276,0.004297953000000132
3,-0.0011334020000002276,0.004297953000000132
4,-0.0011334020000002276,0.004297953000000132
5,-0.0011334020000002276,0.004297953000000132
6,-0.0011334020000002276,0.004297953000000132
7,-0.0011334020000002276,0.004297953000000132
8,-0.0011334020000002276,0.004297953000000132
9,-0.0011334020000002276,0.004297953000000132
10,-0.0011334020000002276,0.004297953000000132
11,0.0052193920000007665,-0.0011073309999994896
12,0.0052193920000007665,-0.0011073309999994896
13,0.0052193920000007665,-0.0011073309999994896
14,0.0052193920000007665,-0.0011073309999994896
15,0.0052193920000007665,-0.0011073309999994896
16,0.0052193920000007665,-0.0011073309999994896
17,0.0052193920000007665,-0.0011073309999994896
18,0.0052193920000007665,-0.0011073309999994896
19,0.0052193920000007665,-0.0011073309999994896
20,0.0052193920000007665,-0.0011073309999994896
21,0.0007253989999995714,0.008717804999999856
22,0.0007253989999995714,0.008717804999999856
23,0.0007253989999995714,0.008717804999999856
24,0.0007253989999995714,0.008717804999999856
25,0.0007253989999995714,0.008717804999999856
26,0.0007253989999995714,0.008717804999999856
27,0.0007253989999995714,0.008717804999999856
28,0.0007253989999995714,0.008717804999999856
29,0.0007253989999995714,0.008717804999999856
30,0.0007253989999995714,0.008717804999999856
31,0.006030627000000233,0.00874142800000055
32,0.006030627000000233,0.00874142800000055
33,0.006030627000000233,0.00874142800000055
34,0.006030627000000233,0.00874142800000055
35,0.006030627000000233,0.00874142800000055
36,0.006030627000000233,0.00874142800000055
37,0.006030627000000233,0.00874142800000055
38,0.006030627000000233,0.00874142800000055
39,0.006030627000000233,0.00874142800000055
40,0.006030627000000233,0.00874142800000055
41,-0.009081923999999186,-0.0064680790000003485
42,-0.009081923999999186,-0.0064680790000003485
43,-0.009081923999999186,-0.0064680790000003485
44,-0.009081923999999186,-0.0064680790000003485
45,-0.009081923999999186,-0.0064680790000003485
46,-0.009081923999999186,-0.0064680790000003485
47,-0.009081923999999186,-0.0064680790000003485
48,-0.009081923999999186,-0.0064680790000003485
49,-0.009081923999999186,-0.0064680790000003485
50,-0.009081923999999186,-0.0064680790000003485
51,0.021526526000000712,-0.005575589999999742
52,0.021526526000000712,-0.005575589999999742
53,0.021526526000000712,-0.005575589999999742
54,0.021526526000000712,-0.005575589999999742
55,0.021526526000000712,-0.005575589999999742
56,0.021526526000000712,-0.005575589999999742
57,0.021526526000000712,-0.005575589999999742
58,0.021526526000000712,-0.005575589999999742
59,0.021526526000000712,-0.005575589999999742
60,0.021526526000000712,-0.005575589999999742
61,-0.010865638000000066,0.005934679999999082
62,-0.010865638000000066,0.005934679999999082
63,-0.010865638000000066,0.005934679999999082
64,-0.010865638000000066,0.005934679999999082
65,-0.010865638000000066,0.005934679999999082
66,-0.010865638000000066,0.005934679999999082
67,-0.010865638000000066,0.005934679999999082
68,-0.010865638000000066,0.005934679999999082
69,-0.010865638000000066,0.005934679999999082
70,-0.010865638000000066,0.005934679999999082
71,-0.023911745999999567,0.010684033999999065
72,-0.023911745999999567,0.010684033999999065
73,-0.023911745999999567,0.010684033999999065
74,-0.023911745999999567,0.010684033999999065
75,-0.023911745999999567,0.010684033999999065
76,-0.023911745999999567,0.010684033999999065
77,-0.023911745999999567,0.010684033999999065
78,-0.023911745999999567,0.010684033999999065
79,-0.023911745999999567,0.010684033999999065
80,-0.023911745999999567,0.010684033999999065
81,0.009706033999999364,-0.010304220000000974
82,0.009706033999999364,-0.010304220000000974
83,0.009706033999999364,-0.010304220000000974
84,0.009706033999999364,-0.010304220000000974
85,0.009706033999999364,-0.010304220000000974
86,0.009706033999999364,-0.010304220000000974
87,0.009706033999999364,-0.010304220000000974
88,0.009706033999999364,-0.010304220000000974
89,0.009706033999999364,-0.010304220000000974
90,0.009706033999999364,-0.010304220000000974
91,-0.0042362349999993665,-0.004150980999999665
92,-0.0042362349999993665,-0.004150980999999665
93,-0.0042362349999993665,-0.004150980999999665
94,-0.0042362349999993665,-0.004150980999999665
95,-0.0042362349999993665,-0.004150980999999665
96,-0.0042362349999993665,-0.004150980999999665
97,-0.0042362349999993665,-0.004150980999999665
98,-0.0042362349999993665,-0.004150980999999665
99,-0.0042362349999993665,-0.004150980999999665
100,-0.0042362349999993665,-0.004150980999999665
101,0.016596860000000713,0.005121282999998589
102,0.016596860000000713,0.005121282999998589
103,0.016596860000000713,0.005121282999998589
104,0.016596860000000713,0.005121282999998589
105,0.016596860000000713,0.005121282999998589
106,0.016596860000000713,0.005121282999998589
107,0.016596860000000713,0.005121282999998589
108,0.016596860000000713,0.005121282999998589
109,0.016596860000000713,0.005121282999998589
110,0.016596860000000713,0.005121282999998589
111,0.01198882200000062,0.010413619999999124
112,0.01198882200000062,0.010413619999999124
113,0.01198882200000062,0.010413619999999124
114,0.01198882200000062,0.010413619999999124
115,0.01198882200000062,0.010413619999999124
116,0.01198882200000062,0.010413619999999124
117,0.01198882200000062,0.010413619999999124
118,0.01198882200000062,0.010413619999999124
119,0.01198882200000062,0.010413619999999124
120,0.01198882200000062,0.010413619999999124
121,0.0015538180000003732,0.002182424000000349
122,0.0015538180000003732,0.002182424000000349
123,0.0015538180000003732,0.002182424000000349
124,0.0015538180000003732,0.002182424000000349
125,0.0015538180000003732,0.002182424000000349
126,0.0015538180000003732,0.002182424000000349
127,0.0015538180000003732,0.002182424000000349
128,0.0015538180000003732,0.002182424000000349
129,0.0015538180000003732,0.002182424000000349
130,0.0015538180000003732,0.002182424000000349
131,0.014339461000000386,0.002561133000000604
132,0.014339461000000386,0.002561133000000604
133,0.014339461000000386,0.002561133000000604
134,0.014339461000000386,0.002561133000000604
135,0.014339461000000386,0.002561133000000604
136,0.014339461000000386,0.002561133000000604
137,0.014339461000000386,0.002561133000000604
138,0.014339461000000386,0.002561133000000604
139,0.014339461000000386,0.002561133000000604
140,0.014339461000000386,0.002561133000000604
141,0.03313565800000007,0.0020987339999988253
142,0.03313565800000007,0.0020987339999988253
143,0.03313565800000007,0.0020987339999988253
144,0.03313565800000007,0.0020987339999988253
145,0.03313565800000007,0.0020987339999988253
146,0.03313565800000007,0.0020987339999988253
147,0.03313565800000007,0.0020987339999988253
148,0.03313565800000007,0.0020987339999988253
149,0.03313565800000007,0.0020987339999988253
150,0.03313565800000007,0.0020987339999988253
151,-0.006147963999999395,0.009442442999999523
152,-0.006147963999999395,0.009442442999999523
153,-0.006147963999999395,0.009442442999999523
154,-0.006147963999999395,0.009442442999999523
155,-0.006147963999999395,0.009442442999999523
156,-0.006147963999999395,0.009442442999999523
157,-0.006147963999999395,0.009442442999999523
158,-0.006147963999999395,0.009442442999999523
159,-0.006147963999999395,0.009442442999999523
160,-0.006147963999999395,0.009442442999999523
161,0.0030378639999995016,0.01245486799999973
162,0.0030378639999995016,0.01245486799999973
163,0.0030378639999995016,0.01245486799999973
164,0.0030378639999995016,0.01245486799999973
165,0.0030378639999995016,0.01245486799999973
166,0.0030378639999995016,0.01245486799999973
167,0.0030378639999995016,0.01245486799999973
168,0.0030378639999995016,0.01245486799999973
169,0.0030378639999995016,0.01245486799999973
170,0.0030378639999995016,0.01245486799999973
171,-0.0005878529999990834,-0.001778731999999117
172,-0.0005878529999990834,-0.001778731999999117
173,-0.0005878529999990834,-0.001778731999999117
174,-0.0005878529999990834,-0.001778731999999117
175,-0.0005878529999990834,-0.001778731999999117
176,-0.0005878529999990834,-0.001778731999999117
177,-0.0005878529999990834,-0.001778731999999117
178,-0.0005878529999990834,-0.001778731999999117
179,-0.0005878529999990834,-0.001778731999999117
180,-0.0005878529999990834,-0.001778731999999117
181,-0.0005091570000010925,-0.0011395089999999275
182,-0.0005091570000010925,-0.0011395089999999275
183,-0.0005091570000010925,-0.0011395089999999275
184,-0.0005091570000010925,-0.0011395089999999275
185,-0.0005091570000010925,-0.0011395089999999275
186,-0.0005091570000010925,-0.0011395089999999275
187,-0.0005091570000010925,-0.0011395089999999275
188,-0.0005091570000010925,-0.0011395089999999275
189,-0.0005091570000010925,-0.0011395089999999275
190,-0.0005091570000010925,-0.0011395089999999275
191,-0.00042529999999907364,0.000921904000000251
192,-0.00042529999999907364,0.000921904000000251
193,-0.00042529999999907364,0.000921904000000251
194,-0.00042529999999907364,0.000921904000000251
195,-0.00042529999999907364,0.000921904000000251
196,-0.00042529999999907364,0.000921904000000251
197,-0.00042529999999907364,0.000921904000000251
198,-0.00042529999999907364,0.000921904000000251
199,-0.00042529999999907364,0.000921904000000251
200,-0.00042529999999907364,0.000921904000000251
201,-0.0036121589999994486,0.002605460999999587
202,-0.0036121589999994486,0.002605460999999587
203,-0.0036121589999994486,0.002605460999999587
204,-0.0036121589999994486,0.002605460999999587
205,-0.0036121589999994486,0.002605460999999587
206,-0.0036121589999994486,0.002605460999999587
207,-0.0036121589999994486,0.002605460999999587
1,-0.0036121589999994486,0.002605460999999587
2,-0.0036121589999994486,0.002605460999999587
3,-0.0036121589999994486,0.002605460999999587
4,-0.000978775999999959,-0.0021174090000005696
5,-0.000978775999999959,-0.0021174090000005696
6,-0.000978775999999959,-0.0021174090000005696
7,-0.000978775999999959,-0.0021174090000005696
8,-0.000978775999999959,-0.0021174090000005696
9,-0.000978775999999959,-0.0021174090000005696
10,-0.000978775999999959,-0.0021174090000005696
11,-0.000978775999999959,-0.0021174090000005696
12,-0.000978775999999959,-0.0021174090000005696
13,-0.000978775999999959,-0.0021174090000005696
14,0.0011816010000008648,0.0022020510000014815
15,0.0011816010000008648,0.0022020510000014815
16,0.0011816010000008648,0.0022020510000014815
17,0.0011816010000008648,0.0022020510000014815
18,0.0011816010000008648,0.0022020510000014815
19,0.0011816010000008648,0.0022020510000014815
20,0.0011816010000008648,0.0022020510000014815
21,0.0011816010000008648,0.0022020510000014815
22,0.0011816010000008648,0.0022020510000014815
23,0.0011816010000008648,0.0022020510000014815
24,0.0006422170000000005,0.0011460509999995372
25,0.0006422170000000005,0.0011460509999995372
26,0.0006422170000000005,0.0011460509999995372
27,0.0006422170000000005,0.0011460509999995372
28,0.0006422170000000005,0.0011460509999995372
29,0.0006422170000000005,0.0011460509999995372
30,0.0006422170000000005,0.0011460509999995372
31,0.0006422170000000005,0.0011460509999995372
32,0.0006422170000000005,0.0011460509999995372
33,0.0006422170000000005,0.0011460509999995372
34,0.0007522260000009107,0.0006657180000003704
35,0.0007522260000009107,0.0006657180000003704
36,0.0007522260000009107,0.0006657180000003704
37,0.0007522260000009107,0.0006657180000003704
38,0.0007522260000009107,0.0006657180000003704
39,0.0007522260000009107,0.0006657180000003704
40,0.0007522260000009107,0.0006657180000003704
41,0.0007522260000009107,0.0006657180000003704
42,0.0007522260000009107,0.0006657180000003704
43,0.0007522260000009107,0.0006657180000003704
44,0.00019815299999903502,0.00018080400000131114
45,0.00019815299999903502,0.00018080400000131114
46,0.00019815299999903502,0.00018080400000131114
47,0.00019815299999903502,0.00018080400000131114
48,0.00019815299999903502,0.00018080400000131114
49,0.00019815299999903502,0.00018080400000131114
50,0.00019815299999903502,0.00018080400000131114
51,0.00019815299999903502,0.00018080400000131114
52,0.00019815299999903502,0.00018080400000131114
53,0.00019815299999903502,0.00018080400000131114
54,0.006160765999999707,0.016705530999999385
55,0.006160765999999707,0.016705530999999385
56,0.006160765999999707,0.016705530999999385
57,0.006160765999999707,0.016705530999999385
58,0.006160765999999707,0.016705530999999385
59,0.006160765999999707,0.016705530999999385
60,0.006160765999999707,0.016705530999999385
61,0.006160765999999707,0.016705530999999385
62,0.006160765999999707,0.016705530999999385
63,0.006160765999999707,0.016705530999999385
64,0.00012983499999996706,0.0006545139999993843
65,0.00012983499999996706,0.0006545139999993843
66,0.00012983499999996706,0.0006545139999993843
67,0.00012983499999996706,0.0006545139999993843
68,0.00012983499999996706,0.0006545139999993843
69,0.00012983499999996706,0.0006545139999993843
70,0.00012983499999996706,0.0006545139999993843
71,0.00012983499999996706,0.0006545139999993843
72,0.00012983499999996706,0.0006545139999993843
73,0.00012983499999996706,0.0006545139999993843
74,-0.0011765420000006133,7.051999999985181e-05
75,-0.0011765420000006133,7.051999999985181e-05
76,-0.0011765420000006133,7.051999999985181e-05
77,-0.0011765420000006133,7.051999999985181e-05
78,-0.0011765420000006133,7.051999999985181e-05
79,-0.0011765420000006133,7.051999999985181e-05
80,-0.0011765420000006133,7.051999999985181e-05
81,-0.0011765420000006133,7.051999999985181e-05
82,-0.0011765420000006133,7.051999999985181e-05
83,-0.0011765420000006133,7.051999999985181e-05
84,0.000587977999999989,0.00010115700000024042
85,0.000587977999999989,0.00010115700000024042
86,0.000587977999999989,0.00010115700000024042
87,0.000587977999999989,0.00010115700000024042
88,0.000587977999999989,0.00010115700000024042
89,0.000587977999999989,0.00010115700000024042
90,0.000587977999999989,0.00010115700000024042
91,0.000587977999999989,0.00010115700000024042
92,0.000587977999999989,0.00010115700000024042
93,0.000587977999999989,0.00010115700000024042
94,0.0003956010000004673,0.0008457360000003744
95,0.0003956010000004673,0.0008457360000003744
96,0.0003956010000004673,0.0008457360000003744
97,0.0003956010000004673,0.0008457360000003744
98,0.0003956010000004673,0.0008457360000003744
99,0.0003956010000004673,0.0008457360000003744
100,0.0003956010000004673,0.0008457360000003744
101,0.0003956010000004673,0.0008457360000003744
102,0.0003956010000004673,0.0008457360000003744
